index,num,name,blog or review,blog name,like_count_list,command_count_list,img_count,neighber_count,blog review 
2583,30,배곧 고기원칙 배곧신도시점,블로그 리뷰,시흥 배곧 맛집 서비스 빵빵한 삼겹살 고기집,2,1,30,984,[]
2584,35,배곧 고기원칙 배곧신도시점,블로그 리뷰,배곧 신도시 맛집 데이트 코스로 좋은 삼겹살 고기원칙,11,5,30,1632,"['안녕하세요', '이번', '네']"
2585,36,배곧 고기원칙 배곧신도시점,블로그 리뷰,[협찬] 항아리 숙성 고기로 유명한 배곧 #고기원칙,1,0,20,29,[]
2586,37,배곧 고기원칙 배곧신도시점,블로그 리뷰,"[배곧 신도시 맛집] 항아리 돼지 숙성 맛집 '고기원칙' (숙성삼겹, 등심 와규, 뚝배기 순두부, 조개탕, 알탕, 뻥스크림) 배곧 맛집",4,4,49,46,[]
2587,38,배곧 고기원칙 배곧신도시점,블로그 리뷰,"배곧 삼겹살 맛집 :: 서비스로 소고기 물회를 주는 고깃집, 고기원칙 🥓",55,77,34,1351,"['여러분', '.']"
2588,39,배곧 고기원칙 배곧신도시점,블로그 리뷰,배곧 삼겹살맛집 고기원칙 맛있는 숙성 삼겹살~,16,3,13,2435,[]
2589,40,배곧 고기원칙 배곧신도시점,블로그 리뷰,"배곧 고기집 고기원칙,(내기준)넘사벽 삼겹살 맛집",3,2,23,33,[]
2590,41,배곧 고기원칙 배곧신도시점,블로그 리뷰,210924(금)_배곧신도시 숙성고기 맛집 - 고기원칙,0,2,4,26,"['210924', '연휴', '약정', '금요일', '신도시', '고기', '벌써', '번째', '아무', '찍고', '음미', '.']"
2591,42,배곧 고기원칙 배곧신도시점,블로그 리뷰,배곧 고기집 고기원칙에서 와규 먹었어요!!,9,6,46,120,"['안녕하세요', '욤욤입니']"
2592,43,배곧 고기원칙 배곧신도시점,블로그 리뷰,"배곧신도시 소고기 '고기, 원칙', 와규와 숙성삼겹살",2,0,19,129,[]
2593,44,배곧 고기원칙 배곧신도시점,블로그 리뷰,배곧 삼겹살 맛집 [ 고기원칙 ] 전반적으로 아주 맛있어요.,6,0,19,2550,['안녕하세요']
2594,45,배곧 고기원칙 배곧신도시점,블로그 리뷰,배곧 맛집 배곧고기집 고기원칙 숙성 고기 삼겹살과 조개탕 그리고 뻥스크림까지 !!!!,4,0,27,899,[]
2595,46,배곧 고기원칙 배곧신도시점,블로그 리뷰,"배곧고기집 삼겹살, 황제덧살, 와규까지 한 번에 즐기는 고기원칙 배곧점",11,6,47,2730,"['사모님', '고기']"
2596,47,배곧 고기원칙 배곧신도시점,블로그 리뷰,배곧고기집 고기원칙 또와야지,4,2,33,1687,['안녕하세요']
2597,48,배곧 고기원칙 배곧신도시점,블로그 리뷰,배곧 고기집 삼겹살 맛집 고기원칙 방문후기,47,38,57,1882,[]
2598,49,배곧 고기원칙 배곧신도시점,블로그 리뷰,"경기 시흥 맛집탐방 [고기,원칙]",4,0,15,776,"['안녕하세요', '마지막']"
2599,50,배곧 고기원칙 배곧신도시점,블로그 리뷰,배곧맛집 숙성이라 식감이다른 고기원칙,26,8,46,5474,[]
2600,51,배곧 고기원칙 배곧신도시점,블로그 리뷰,[배곧맛집] 숙성된 항아리 고기 “고기원칙 배곧신도시점” ❤️,14,12,56,547,"['안녕하세요', '어제', '다녀온']"
2601,52,배곧 고기원칙 배곧신도시점,블로그 리뷰,배곧 숙성삼겹살 맛집 : 고기원칙 (내돈내산 존맛탱집),18,4,35,234,[]
2602,53,배곧 고기원칙 배곧신도시점,블로그 리뷰,배곧맛집조개탕까지 공짜로주는 삼겹살집(고기원칙),9,3,37,69,"['하루', '300', '나']"
2603,54,배곧 고기원칙 배곧신도시점,블로그 리뷰,[배곧신도시맛집] 배곧에서 저의 최애맛집 '고기원칙',6,2,29,789,[]
2604,55,배곧 고기원칙 배곧신도시점,블로그 리뷰,배곧맛집 :: 사이드 메뉴까지 다 맛있는 배곧삼겹살맛집 고기원칙 ,31,13,31,2739,"['어버이날', '해', '삼겹살']"
2605,56,배곧 고기원칙 배곧신도시점,블로그 리뷰,배곧 삼겹살이 맛있는 배곧 맛집 고기원칙 배곧신도시점,16,7,32,1400,"['안녕하세요', '이번']"
2606,57,배곧 고기원칙 배곧신도시점,블로그 리뷰,최애맛집 ! 배곧맛집 / 배곧삼겹살 [고기원칙 배곧신도시점],51,46,35,1474,"['안녕하세요', '여러분']"
2607,58,배곧 고기원칙 배곧신도시점,블로그 리뷰,배곧맛집추천 - 고기원칙 배곧신도시점,7,1,23,417,['어린이']
2608,59,배곧 고기원칙 배곧신도시점,블로그 리뷰,"[배곧 맛집] 네이버예약으로 기다림 없이, 고기원칙 배곧신도시점",1,0,28,358,['연휴']
2610,61,배곧 고기원칙 배곧신도시점,블로그 리뷰,"배곧 고기집 고기원칙 :  항아리 숙성 삼겹살, 황제덧살 추천하는 방문후기",6,3,27,378,"['안녕하세요', '리드', '.', '남자친구']"
2611,62,배곧 고기원칙 배곧신도시점,블로그 리뷰,배곧 고기집 배곧 맛집 '고기원칙' 배곧신도시점 방문후기,19,26,45,1260,[]
2612,63,배곧 고기원칙 배곧신도시점,블로그 리뷰,배곧 고기집 고기원칙  꼭 가봐야 할 배곧 맛집,15,12,38,604,['주말']
2613,64,배곧 고기원칙 배곧신도시점,블로그 리뷰,[시흥]고기원칙,7,2,17,134,"['안녕하세요', '먹보']"
2614,65,배곧 고기원칙 배곧신도시점,블로그 리뷰,배곧 고기원칙에서 숙성삼겹살 먹고왔어요!,2,0,21,445,['다녀온']
2615,66,배곧 고기원칙 배곧신도시점,블로그 리뷰,배곧 고기집 <고기원칙 배곧신도시점> 에서 와규와 숙성삼겹살 냠!,1,1,35,161,[]
2616,67,배곧 고기원칙 배곧신도시점,블로그 리뷰,[배곧 맛집] 고기원칙 배곧신도시점 :: 고기맛집/시흥맛집/배곧신도시맛집,52,49,40,1289,['어제']
2617,68,배곧 고기원칙 배곧신도시점,블로그 리뷰,배곧 고기집 입소문 난 배곧 고기원칙 나도 가봤다!! ,24,6,35,6016,[]
2618,69,배곧 고기원칙 배곧신도시점,블로그 리뷰,배곧맛집 고기원칙 배곧 신도시점 ,163,11,44,4480,"['웨이팅', '터지는']"
2619,70,배곧 고기원칙 배곧신도시점,블로그 리뷰,"좋아하는 숙성삼겹, 고기원칙 ",3,0,10,370,['정기']
2620,71,배곧 고기원칙 배곧신도시점,블로그 리뷰,시흥 배곧 맛집 삼겹살은 역시 고기원칙 맛과 서비스 좋다,5,5,41,378,"['안녕하세요', '도도']"
2621,72,배곧 고기원칙 배곧신도시점,블로그 리뷰,와규와 삼겹살이 맛있었던 배곧고기집 '고기원칙 배곧신도시점',37,26,54,791,[]
2622,73,배곧 고기원칙 배곧신도시점,블로그 리뷰,배곧맛집 돼지 소 둘다 맛있는 고기원칙,113,16,42,3503,"['마지막', '줄', '있습니다', '안녕하세요', '트루', '입니다', '평일', '퇴근']"
2623,74,배곧 고기원칙 배곧신도시점,블로그 리뷰,배곧맛집  고기원칙 에서 맛나게 먹었어요 ^^,46,18,60,1058,[]
2624,75,배곧 고기원칙 배곧신도시점,블로그 리뷰,배곧맛집 고기원칙 강력추천드립니다(추천메뉴),6,3,21,272,['안녕하세요']
2625,76,배곧 고기원칙 배곧신도시점,블로그 리뷰,배곧 맛집 추천<고기원칙 배곧신도시점>부드러운 숙성고기 맛집,11,4,37,323,['안녕하세요']
2626,77,배곧 고기원칙 배곧신도시점,블로그 리뷰,배곧맛집 배곧고기집 고기원칙 숙성 삼겹살 찐맛집,51,53,66,1998,"['송쉪', '인']"
2627,78,배곧 고기원칙 배곧신도시점,블로그 리뷰,[경기 시흥] 배곧맛집 고기원칙 메뉴 및 가격,5,1,17,370,['우리']
2628,79,배곧 고기원칙 배곧신도시점,블로그 리뷰,"[시흥 배곧 고깃집 ] 고기, 원칙",2,2,21,52,['숙성']
2629,80,배곧 고기원칙 배곧신도시점,블로그 리뷰,배곧 맛집 고기원칙 아이와함께 가족식사 딱좋아 ,7,2,59,1081,[]
2630,81,배곧 고기원칙 배곧신도시점,블로그 리뷰,210613: 근황[근ː황],15,4,33,375,"['숕', '일상', '돌아온', '입니다']"
2631,82,배곧 고기원칙 배곧신도시점,블로그 리뷰,[배곧] 고기원칙 항아리삼겹살,0,0,16,53,"['라미', '신단']"
2632,1,배곧 스시노칸도 배곧점,블로그 리뷰,배곧 회전초밥 스시노칸노,3,2,20,135,['안녕하세요']
2633,2,배곧 스시노칸도 배곧점,블로그 리뷰,시흥정왕동맛집 배곧회전초밥 '스시노칸도 배곧점',7,3,41,1070,[]
2635,4,배곧 스시노칸도 배곧점,블로그 리뷰,"[시흥정왕동맛집] 스시노칸도 :: 배곧 회전초밥 찐맛집(한접시 1,790)",5,0,42,266,"['회전초', '유목민', '우리']"
2636,5,배곧 스시노칸도 배곧점,블로그 리뷰,[시흥/배곧 신도시 회전초밥]스시노칸도,6,2,19,1259,['찐']
2637,6,배곧 스시노칸도 배곧점,블로그 리뷰,깔끔했던 시흥 정왕동 맛집 스시노칸도 배곧점,4,0,58,58,"['가볍게', '싶을']"
2638,7,배곧 스시노칸도 배곧점,블로그 리뷰,"든든했던 시흥정왕동맛집 ""스시노칸도 배곧점"" 방문!",20,11,43,709,['안녕하세요']
2639,8,배곧 스시노칸도 배곧점,블로그 리뷰,[배곧회전초밥]스시노칸도,11,7,26,538,"['얼마', '현장', '일', '스시', '도를', '했어요']"
2640,9,배곧 스시노칸도 배곧점,블로그 리뷰,초밥데이트(시흥정왕동맛집),33,37,30,992,"['딸', '물새', '.']"
2641,10,배곧 스시노칸도 배곧점,블로그 리뷰,시흥정왕동맛집  <스시노칸도 배곧점> ,3,2,48,69,"['퀄리티', '1790원', '쪼']"
2642,11,배곧 스시노칸도 배곧점,블로그 리뷰,시흥정왕동맛집 배곧초밥 스시노칸도 배곧점에서 맛있는 초밥을 배터지게 즐겼어요!!,17,8,33,3817,[]
2643,12,배곧 스시노칸도 배곧점,블로그 리뷰,[시흥정왕동맛집] 배곧회전초밥 <스시노칸도>,14,5,94,2053,[]
2644,13,배곧 스시노칸도 배곧점,블로그 리뷰,"[배곧] 시흥배곧초밥 스시노칸도 배곧점 (회전초밥 , 주차, 위치, 가격)",6,0,20,95,"['안녕하세요', '신디', '.', '주말']"
2645,14,배곧 스시노칸도 배곧점,블로그 리뷰,"찐 시흥정왕동맛집 스시노칸도 배곧점 :: 1,790원 고퀄초밥 ",6,2,29,732,['안녕하세요']
2646,15,배곧 스시노칸도 배곧점,블로그 리뷰,"퀄리티 좋은 1,790원 회전초밥!!  <스시노칸도 배곧신도시점> #시흥정왕동맛집",13,7,31,395,"['센', '안', '하세', '냠']"
2647,16,배곧 스시노칸도 배곧점,블로그 리뷰,시흥 배곧 가성비 최고 회전초밥집 스시노칸도 후기,12,10,22,261,"['안녕하세요', '봄이예요']"
2648,17,배곧 스시노칸도 배곧점,블로그 리뷰,"[시흥 배곧 맛집] 다채로웠던 시흥정왕동맛집, 배곧회전초밥 맛집 _ 스시노칸도 배곧점",166,113,39,2002,['안녕하세요']
2649,19,배곧 스시노칸도 배곧점,블로그 리뷰,배곧회전초밥 스시노칸도 가성비 최고 모든 메뉴 한 접시 1790원,13,10,43,240,"['배', '내', '바리']"
2650,20,배곧 스시노칸도 배곧점,블로그 리뷰,배곧초밥 회전초밥 가성비맛집 1접시 1790원 스시노칸도 ,3,1,36,131,[]
2651,21,배곧 스시노칸도 배곧점,블로그 리뷰,"[210822] 스시노칸도, 베니스스퀘어 맛집, 회전초밥, 배곧맛집, 시흥맛집",3,2,15,61,[]
2652,22,배곧 스시노칸도 배곧점,블로그 리뷰,초밥이 진짜 맛있었던 '스시노칸도 배곧점' 시흥정왕동맛집,24,9,36,791,['스시']
2653,23,배곧 스시노칸도 배곧점,블로그 리뷰,시흥정왕동맛집 또가고픈 배곧초밥 스시노칸도,13,6,43,2092,[]
2654,24,배곧 스시노칸도 배곧점,블로그 리뷰,배곧 회전초밥 1790원의 행복 스시노칸도,8,6,20,17,[]
2655,25,배곧 스시노칸도 배곧점,블로그 리뷰,다채로웠던 배곧초밥 스시노칸도 회 못먹는 나도 클리어,4,2,30,149,[]
2656,26,배곧 스시노칸도 배곧점,블로그 리뷰,"시흥정왕동맛집, 배곧초밥 스시노칸도",35,21,53,1036,['안녕하세']
2657,27,배곧 스시노칸도 배곧점,블로그 리뷰,[#시흥배곧신도시][#스시맛집][#배곧초밥] 가성비 좋은 회전 초밥 먹으러 꼬우꼬우🐾 <스시노칸도> 후기👍 #시흥정왕동맛집 ,1,1,31,95,"['스시', '도착']"
2658,28,배곧 스시노칸도 배곧점,블로그 리뷰,배곧 회전초밥 스시노칸도 솔직후기 (내돈내산 추천),22,36,39,1235,['안녕하세요']
2659,29,배곧 스시노칸도 배곧점,블로그 리뷰,"1접시 1,790원 저렴한 회전초밥 맛집 '스시노칸도' 배곧점",2,0,19,11,[]
2660,30,배곧 스시노칸도 배곧점,블로그 리뷰,"시흥 정왕동 맛집, 배곧 초밥 가성비 좋고 배달도 되는 스시노칸도",1,0,37,853,['오랜']
2661,31,배곧 스시노칸도 배곧점,블로그 리뷰,[시흥 정왕동 맛집] 회전초밥 맛집 스시노칸도 배곧점 ,37,30,38,1325,"['작년', '쭈욱']"
2662,32,배곧 스시노칸도 배곧점,블로그 리뷰,밀어쓰기,4,0,37,27,"['블로그', '이러', '욥', '너']"
2663,33,배곧 스시노칸도 배곧점,블로그 리뷰,[시흥배곧맛집] 여러가지 다양하게 즐길수 있는 회전초밥 맛집 스시노칸도,5,1,25,60,['안녕하세']
2664,34,배곧 스시노칸도 배곧점,블로그 리뷰,배곧 스시노칸도 회전초밥 접시당 1790원 보쌈초밥이 끝내주는곳,16,2,10,912,['안녕하세요']
2665,35,배곧 스시노칸도 배곧점,블로그 리뷰,스시노칸도 배곧 회전 초밥 1790원 시흥정왕동초밥맛집,139,42,27,996,"['새우', '통통하고', '보였어요', '새우', '새우', '새우', '튀김', '새우', '많으니', '보세요', '저', '알레르기', '새우', '먹은', '한', '.', '우', '진짜', '보였는데', '계란', '미', '참기름', '방울', '돌게', '.', '큼', '소', '고기', '구', '새우', '새우', '시', '장어', '갈비', '운', '새우', '광어', '참치', '다', '계란', '살살', '미', '10', '먹어줘야', '갈비', '묵은', '참치', '생', '솨리', '연어', '평소', '않지만', '지', '가면', '먹어줘야', '요', '오렌지', '느껴질', '로', '엄청', '했어요', '지난번', '고기랑', '종류', '오늘', '종류', '.', '놓는', '건가', '.', '넣기', '딱히', '기지', '레일', '먹어야지', '제', '시간', '만드시지를', '.', '뱃살', '주문', '주문', '달', '부탁', '.']"
2666,36,배곧 스시노칸도 배곧점,블로그 리뷰,시흥 배곧 회전초밥 맛집 / 정왕동 맛집으로 인정하고 온 [스시노칸도] 맛있고 다양한 종류의 초밥,9,4,28,409,"['회전초밥', '싶어서', '.']"
2667,37,배곧 스시노칸도 배곧점,블로그 리뷰,시흥 정왕동 맛집::배곧 회전초밥 스시노칸도 맛있드라,23,15,54,6016,[]
2668,38,배곧 스시노칸도 배곧점,블로그 리뷰,"시흥정왕동맛집 스시노칸도 배곧점/배곧초밥, 배곧회전초밥 새우초밥 진짜 맛있다!~~ 가성비 짱! 한접시 1790원 서비스, 친절, 맛까지! ~ 후기 참고하세용! 새우킬러!",8,2,46,1604,['경기']
2669,39,배곧 스시노칸도 배곧점,블로그 리뷰,돌고도는 세상  회전 초밥묵자 회전초밥 1티어 스시노칸도,9,0,19,426,"['흐린', '전도', '회도', '회', '초밥', '.', '주얼', '여기', '아닌가', '견해', '.', '특허', '초밥']"
2670,40,배곧 스시노칸도 배곧점,블로그 리뷰,[시흥] 정왕동 배곧 회전초밥 찐맛집 “스시노칸도”,6,4,28,128,['최근']
2671,41,배곧 스시노칸도 배곧점,블로그 리뷰,[그냥일기] 스시노칸도 배곧점 + 몰리캔들,3,0,10,14,[]
2672,42,배곧 스시노칸도 배곧점,블로그 리뷰,"시흥정왕동맛집 스시노칸도 배곧점 1,790원 배곧회전초밥 맛집!! ",7,4,67,1670,"['안녕하세요', '라']"
2673,43,배곧 스시노칸도 배곧점,블로그 리뷰,"시흥정왕동맛집 배곧초밥 '스시노칸도 배곧점' 1,790원 회전초밥 가성비 b",14,5,35,2746,[]
2674,44,배곧 스시노칸도 배곧점,블로그 리뷰,배곧회전초밥 스시노칸도: 신선하고 가성비도 최고 정왕동맛집 인정입니다. ,3,1,27,631,"['안녕하세요', '먹방', '부부']"
2675,45,배곧 스시노칸도 배곧점,블로그 리뷰,🍣 스시노칸도 배곧점 🍣 시흥 정왕동 맛집,4,1,36,111,[]
2676,46,배곧 스시노칸도 배곧점,블로그 리뷰,시흥정왕동맛집 배곧초밥 스시노칸노 배곧점,31,3,25,3854,"['전', '싶었던']"
2677,47,배곧 스시노칸도 배곧점,블로그 리뷰,"시흥정왕동맛집 스시노칸도 배곧점, 맛있는 배곧회전초밥",23,7,38,1883,"['안녕하세요', '희루링', '.']"
2678,48,배곧 스시노칸도 배곧점,블로그 리뷰,배곧 베니스스퀘어 초밥 맛집 스시노칸도,5,3,13,13,"['돼요', '초밥']"
2679,49,배곧 스시노칸도 배곧점,블로그 리뷰,[시흥 맛집]배곧 베니스스퀘어 회전 초밥집 ‘스시노칸도’,11,4,25,1125,"['안녕하세요', '포스팅']"
2680,50,배곧 스시노칸도 배곧점,블로그 리뷰,[지확행-음식] 스시노칸도 배곧점,0,0,12,0,"['동생', '30분', '형식']"
2681,51,배곧 스시노칸도 배곧점,블로그 리뷰,시흥정왕동맛집 '스시노칸도 배곧점' 방문후기,16,14,29,1260,[]
2682,52,배곧 스시노칸도 배곧점,블로그 리뷰,"[배곧] 시흥 배곧 회전초밥, 구운새우초밥 맛집 스시노칸도 / 배달 솔직후기",47,44,14,386,['갑자기']
2683,53,배곧 스시노칸도 배곧점,블로그 리뷰,배곧 초밥 맛있게 먹고 온 회전초밥 전문점 <스시노칸도>,5,0,25,131,"['안녕하세요', '청춘', '논']"
2684,54,배곧 스시노칸도 배곧점,블로그 리뷰,배곧신도시 회전초밥 스시노칸도로 정착!,4,3,36,63,"['인스타', '회전초밥집', '가보고']"
2685,55,배곧 스시노칸도 배곧점,블로그 리뷰,"스시노칸도 회전초밥 정왕동, 배곧 스시맛집",14,16,29,348,"['블로거', '구입', '월', '였죠', '제', '이었습니다', '어제', '3일', '생일', '막내', '온다더군', '올', '면', '구요', '맞은', '엘베', '내려서', '조금', '입구']"
2686,56,배곧 스시노칸도 배곧점,블로그 리뷰,"♡배곧 베니스스퀘어 회전초밥 맛집, 스시노칸도 배곧점",29,2,21,3008,"['안녕하세요', '혜원']"
2687,57,배곧 스시노칸도 배곧점,블로그 리뷰,"시흥정왕동맛집 배곧중심상가 균일가 회전초밥집, 스시노칸도 다녀왔어요!",9,4,53,1036,"['태', '부부']"
2688,58,배곧 스시노칸도 배곧점,블로그 리뷰,[시흥/배곧] 배곧초밥맛집 다양하고 신기한 메뉴가 가득한 초밥집 스시노칸도 배곧점 리뷰,13,14,38,2731,[]
2689,59,배곧 스시노칸도 배곧점,블로그 리뷰,스시노칸도 배곧점 초밥 너무 맛있어요 맛있는 초밥 배달도 되네요,17,17,28,604,"['오랜', '포스팅', '보네요', '손가락', '굳었나', '.', '엄마', '좋아하는', '큰']"
2690,60,배곧 스시노칸도 배곧점,블로그 리뷰,배곧 초밥먹으러 시흥 정왕동 맛집 스시노칸도 배곧점에 다녀왔어요.,75,16,68,3422,[]
2691,61,배곧 스시노칸도 배곧점,블로그 리뷰,시흥 정왕동 맛집 초밥이 맛있는 스시노칸도 배곧점,10,4,30,156,['초밥']
2692,62,배곧 스시노칸도 배곧점,블로그 리뷰,배곧 초밥맛집 스시노칸도에서 행복한시간 ,8,4,23,651,"['개인', '회전초밥', '이외', '조마조마하게']"
2693,63,배곧 스시노칸도 배곧점,블로그 리뷰,[시흥정왕동맛집] 배곧초밥 스시노칸도 친절하고 맛있는 곳,7,3,31,358,"['운동', '오늘']"
2694,64,배곧 스시노칸도 배곧점,블로그 리뷰,가성비와 맛 둘 다 잡은 스시노칸도 배곧점,8,2,29,1128,['최근']
2695,65,배곧 스시노칸도 배곧점,블로그 리뷰,배곧회전초밥맛집 새우깡처럼손이자꾸감,2,6,22,426,"['머리', '돌아가지', '그래서', '밥', '.', '2', '회전', '있는데', '센', '만', '데워주는', '좋구', '저', '좋더라고요', '명', '노칸', '당', '원']"
2696,66,배곧 스시노칸도 배곧점,블로그 리뷰,배곧 초밥 :: 스시노칸도 배곧점 _ 시흥정왕동맛집,6,4,57,59,[]
2697,67,배곧 스시노칸도 배곧점,블로그 리뷰,시흥정왕동맛집 스시노칸도 맛 가성비 최고 배곧초밥,70,125,43,1998,"['평일', '투잡', '바빠서', '저녁', '힘든', '송쉪']"
2698,68,배곧 스시노칸도 배곧점,블로그 리뷰,회전초밥이 맛있는 스시노칸도 배곧점♡ 시흥정왕동맛집 추천!,20,21,34,909,"['옆', '거의']"
2699,69,배곧 스시노칸도 배곧점,블로그 리뷰,배곧 초밥 '스시노칸도' 배달시켜먹기 !,13,2,17,1413,['스시']
2700,70,배곧 스시노칸도 배곧점,블로그 리뷰,[배곧맛집] 스시노칸도 / 퀄리티높은 배곧 회전초밥,4,2,10,57,"['오랜', '싶었는데', '양', '할']"
2701,71,배곧 스시노칸도 배곧점,블로그 리뷰,시흥정왕동맛집 스시노칸도 배곧점 배곧회전초밥 가성비 최고!,141,112,48,3363,['안녕하세요']
2702,72,배곧 스시노칸도 배곧점,블로그 리뷰,[배곧 맛집] 새우 러버들의 성지 🍣🍤 배곧 초밥 맛집 스시노칸도로 오세요(ﾉ≧∀≦)ﾉ,22,20,47,518,"['안녕하세요', '쟈붕', '너', '.', '초밥', '싶어서']"
2703,73,배곧 스시노칸도 배곧점,블로그 리뷰,배곧 회전초밥 스시노칸도 [다섯 번 이상 다녀온 곳],65,119,50,2898,"['안녕하세', '러시안']"
2704,74,배곧 스시노칸도 배곧점,블로그 리뷰,베니스스퀘어 맛집 배곧회전초밥 스시노칸도  아이와 외식.,12,4,42,1343,"['안녕하세요', '신']"
2705,75,배곧 스시노칸도 배곧점,블로그 리뷰,[스시노칸도] 포장도 맛있어!!!,6,9,7,163,"['210326', '시', '관', '나온', '시루', '돈', '오', '한테']"
2706,76,배곧 스시노칸도 배곧점,블로그 리뷰,배곧 회전초밥 스시노칸도,7,0,11,938,"['궈니', '롯데', '가는', '초밥', '싶다고', '스', '노칸', '접시', '요안', '이렇게']"
2707,77,배곧 스시노칸도 배곧점,블로그 리뷰,3월 16일,2,0,4,40,[]
2708,78,배곧 스시노칸도 배곧점,블로그 리뷰,"배곧 스시노칸도, 만족스럽게 잔뜩 먹었던 스시맛집🍣",49,66,39,402,['케뭉이']
2709,79,배곧 스시노칸도 배곧점,블로그 리뷰,배곧초밥 시흥정왕동맛집,6,1,43,576,"['기다리고', '다렸던']"
2711,81,배곧 스시노칸도 배곧점,블로그 리뷰,20접시 클리어 배곧 회전초밥 맛집 스시노칸도,61,16,25,13247,[]
2712,82,배곧 스시노칸도 배곧점,블로그 리뷰,[혼밥]스시노칸도 배곧점 방문후기,2,2,12,20,['스시']
2713,1,배곧 오영김밥,블로그 리뷰,배곧 오영김밥 계란폭탄 김밥 건강한 한끼,8,3,20,688,[]
2714,2,배곧 오영김밥,블로그 리뷰,"배곧 오영김밥 ｜ 좋은 재료, 계란 지단 듬뿍 들어간 김밥 맛집",33,30,25,584,[]
2715,3,배곧 오영김밥,블로그 리뷰,배곧 신도시 맛있는 김밥집 오영 김밥 맛집 인정,20,17,18,3201,[]
2716,4,배곧 오영김밥,블로그 리뷰,[시흥배곧] 인생 최고 김밥 / 배곧맛집추천 오영김밥 / 건강한 김밥 배곧배달맛집 추천 / ,20,7,33,628,['안녕하세']
2717,5,배곧 오영김밥,블로그 리뷰,"[시흥 맛집]배곧 아브뉴프랑 ‘오영김밥’ 키토김밥, JMT 맛집 추천!",10,3,26,1125,['안녕하세요']
2718,6,배곧 오영김밥,블로그 리뷰,김밥 맛집 시흥시 배곧 오영 김밥,8,8,17,928,[]
2719,7,배곧 오영김밥,블로그 리뷰,배곧신도시 김밥가게 오영김밥 값도두배 양도두배 맛은?!,4,0,16,130,[]
2720,8,배곧 오영김밥,블로그 리뷰,배곧맛집 | 오영김밥,1068,245,14,5450,[]
2721,9,배곧 오영김밥,블로그 리뷰,배곧 김밥) 요즘 최애 김밥 #오영김밥 #배곧김밥 #키토김밥 #배곧계란김밥,10,1,12,1207,"['주소', '경기']"
2722,10,배곧 오영김밥,블로그 리뷰,오영김밥 :: 배곧맛집 / 김밥맛집 / 아브뉴프랑맛집,4,0,10,14,['안녕하세']
2723,11,배곧 오영김밥,블로그 리뷰,배곧신도시김밥맛집│오영김밥│키토김밥│묵은지참치김밥,3,0,17,252,"['김밥', '키토']"
2724,12,배곧 오영김밥,블로그 리뷰,배곧 김밥집 오영김밥 다이어트에 좋은 키토김밥,67,68,11,7401,"['다이어트', '오', '김밥', '키토']"
2725,13,배곧 오영김밥,블로그 리뷰,조만간 전국 지점 낼 김밥집 : 배곧 오영김밥 ,39,17,25,1240,['이영자']
2726,14,배곧 오영김밥,블로그 리뷰,배곧 키토김밥) 저탄고지 키토김밥 배곧 오영김밥 솔직후기,8,2,13,618,['다이어트']
2727,15,배곧 오영김밥,블로그 리뷰,배곧김밥 맛집 오영김밥에서 두꺼운 계란김밥 드세용,5,1,24,434,[]
2728,16,배곧 오영김밥,블로그 리뷰,김밥먹다 입찢어집니다. 무지막지한 속이꽉찬 김밥 오영김밥,11,4,21,426,"['최고급', '김밥', '아래', '영', '.']"
2729,17,배곧 오영김밥,블로그 리뷰,밥알이 없는김밥 아니 김알?이라 해야하나 배곧오영김밥에서 키토김밥 먹기,11,6,18,426,"['무전기', '토키', '키토', '먹습니다', '밥알', '들어간', '이라네요', '방기', '노란', '뻐', '요건', '새', '용', '너무', '쓰다', '힘들어', '뜻', '선조', '말', '아시', '용용', '너무', '말아요', '힘들잖아요', '쩍', '2', '즐겼던', '게임', '급', '납니다', '잘', '연결', '끝판', '00000', '위치', '시흥시', '했는데', '묵', '있게', '했는데']"
2730,18,배곧 오영김밥,블로그 리뷰,(시흥 배곧) 노랑 노랑 달걀지단 김밥 오영 김밥,1,2,13,31,[]
2731,19,배곧 오영김밥,블로그 리뷰,[시흥 배곧] 오영김밥 불고기김밥 키토김밥,12,2,16,1240,"['안녕하세요', '유리']"
2732,20,배곧 오영김밥,블로그 리뷰,시흥맛집/배곧맛집/시흥김밥맛집/배곧김밥맛집/시흥분식맛집/배곧분식맛집 '오영김밥' '이꼬마 김밥',146,54,25,2349,"['안녕하세요', '밍밍']"
2733,21,배곧 오영김밥,블로그 리뷰,20210524,7,5,6,96,"['잇님들', '쨌든', '9시', '자격증', '학교', '11시', '하는', '오잉', '일어남', '어제', '피곤해서', '안', '잤지', '뭐', '.', '낼', '출근', '야', '머', '인위', '인', '주셔서']"
2734,22,배곧 오영김밥,블로그 리뷰,오영김밥,5,0,8,69,[]
2735,23,배곧 오영김밥,블로그 리뷰,[배곧 아브뉴프랑 맛집] 키토김밥 - 오영김밥,4,9,7,1997,"['얼마', '만난']"
2736,24,배곧 오영김밥,블로그 리뷰,배곧 김밥먹으려면 오영김밥으로 가요🙆‍♀️,4,2,9,124,[]
2737,25,배곧 오영김밥,블로그 리뷰,시흥김밥맛집 오영김밥 드디어 나도 가봄:-),8,4,20,991,[]
2738,26,배곧 오영김밥,블로그 리뷰,엄청났던 배곧 맛집 오영김밥. 내돈내산 후기. 별점 다섯개!,6,1,16,149,[]
